Crime ID,Month,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
7690e39e8a219f981ac58ba9c6d720e60d5ec9105332150859d18d3610047949,2014-06,,,No Location,,,Drugs,Offender fined
d3ffb1c4570f3ef4cef15bfb997385e97057d2939b922923a5d875b1391e1e73,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
095d32fa2f8162df8a8f05fcff4c911da136ce7b190eaf56b1b15740080e3f9a,2014-06,,,No Location,,,Drugs,Offender given penalty notice
463697eb42a7be25f21c55f9d6afc24acb860b0a6ee55aa3b1eaf1a46243d15c,2014-06,,,No Location,,,Drugs,Court result unavailable
1cf7ebac7b10c438aa323dc492780ae23cd92266356084a56ea56f3b4c3ca47f,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
8c94c135e3e6f76de1790cdc23080ff7e9755df36bac2745fe5f434b1e0f2877,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
248641fe623f7231630f0a3994a60e38368f02597b1aec99f4115dafd335dff3,2014-06,,,No Location,,,Drugs,Offender given a caution
40f8e3d360145ed6f01df032141baa6598c6155e3dc878be8d84fa973ce3fde1,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
c54f4c6316c9f546235f288f6c478b6f7fa7eaa53f5a80b65bb0121039e9e02f,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
7e5ed8890320399f2c28dead67ce07f4aad9a9c7f458ff29acbaffc97e44d525,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
df2cb2188763bca017114fa2aa25ef4108a05bf8db97228503db001714891f4a,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
967e4b411892a4291441b4dbe0034c5239b8ca2aa81e5573b52ea7e7cd6fc406,2014-06,,,No Location,,,Drugs,Offender given a caution
58787aac987886a062d7ed7f39e8852f166c505740186aa70b79bec8d968b644,2014-06,,,No Location,,,Drugs,Offender given a caution
c6ab8443ce46188f53998c55fc4030e03057e4d5c16a7f39d1e72f77b04ecb2b,2014-06,,,No Location,,,Drugs,Offender given a caution
83e8dfb3198cb2983eec6dec60596a4ea2dde623422b5a6edbf79c19118df26e,2014-06,,,No Location,,,Drugs,Offender given community sentence
54369a123c3cdf50d3b0f538f30b24ce2f714700d6c349d1de1cab2ed8aa07d7,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
474823c9b7bed70571c5250ae1f6ad79a0b40500e7392846213a5de34ea24e46,2014-06,,,No Location,,,Drugs,Offender otherwise dealt with
7947c9127be17eeb49233cec367ad09cdde55e192a5a4e9a250676372ca12196,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
e897ee6c420cd77ae0234257edcdd0d29fc8dde22866f9fb8531cd540bce292c,2014-06,,,No Location,,,Drugs,Offender given a caution
83c2d91be9c38e7883fcae2182699d427a14e4997d467ceed9782e598f00b8cf,2014-06,,,No Location,,,Drugs,Offender fined
b65d44096608f38bbca4c999573140fbc2e9e4ce543b8e397292d0f29463e280,2014-06,,,No Location,,,Drugs,Offender given a caution
a5490dbff3a53bd7522baced391e2a9b6aa01981286897d2ade2c7f1d251ebea,2014-06,,,No Location,,,Drugs,Offender given a caution
e60d52b13266d97e30f2fd852fddd050aa27b0279b64cf9b4711722b2a16c5a7,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
199bdaa1d8418578c4167e7b65754b95d8ed3ee4e56dc95bfb92aece2a0a1b71,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
83a131aec92f9ebbd72375d2509a68e7b6f6ee743bd4bb4439dc3de6589e398a,2014-06,,,No Location,,,Drugs,Offender fined
2d61a2c4c3b9fd8ec49a43c0e20c735578bf8460f970af267062042b8f32c449,2014-06,,,No Location,,,Drugs,Offender given conditional discharge
ffc0e0c5853e373114f9de7ef9deeb474b8c3133416327c15f76aa527372d890,2014-06,,,No Location,,,Drugs,Offender given conditional discharge
981599a326a120046e790436344214f08836dfba02d564be632616947b31ad45,2014-06,,,No Location,,,Drugs,Offender given a caution
8ee496763e7e750526f215506394f95f3e0c297796fecfa5e12eeeecbbee3514,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
fe9a4742a92fb41311c891494faacd208d33812345a9fb7a4a4e1aeebff2f941,2014-06,,,No Location,,,Drugs,Offender given a caution
00851c92b46dc28d71d5e28803c9fe0acbaead70fe5e4d995d4f068f1a0035d5,2014-06,,,No Location,,,Drugs,Offender given conditional discharge
3b4a99f9957b0c4841aad0ed4bea216e9e0196ec848aa041abf0c633714750e4,2014-06,,,No Location,,,Drugs,Offender fined
a4952a411e5439f875aadd16e7da7e3dda51e4030c598f731568eaad71ddd72a,2014-06,,,No Location,,,Drugs,Court result unavailable
979fbb3dbcd13e34102dd51a239ac7ffd02c138ff0f0439354cbe95d593663b9,2014-06,,,No Location,,,Drugs,Offender given a drugs possession warning
fc0575e217e6fea29f40061bc7cd07a2c0f0721a3cf5656b84f4b750b0b17606,2014-06,,,No Location,,,Drugs,Offender given community sentence
aac3b630ef2d338eec45abeb134a09557b61657445ba9494b630181039af431f,2014-07,-2.504289,51.41828,On or near Trescothick Close,E01014400,Bath and North East Somerset 001B,Drugs,Offender given community sentence
1b8f4587cc6a01c00cd5425d6803a4f0dadff23da79a1d8651553aad5d9c286b,2014-07,-2.491971,51.412101,On or near Petrol Station,E01014396,Bath and North East Somerset 003B,Drugs,Offender given a caution
08eace1937960f072a2f6a8967be303f5d62a49a6377ffffa7efaf2e8090bf71,2014-07,-2.389694,51.398441,On or near Podgers Drive,E01014478,Bath and North East Somerset 005B,Drugs,Offender given community sentence
cd16f9b2773abbbdae786ad50918c485772d6608aa466efd87dd2d4f92176e4a,2014-07,-2.345421,51.394561,On or near Grosvenor Place,E01014467,Bath and North East Somerset 006C,Drugs,Offender given penalty notice
0fc231129e4a755224a76baaabb7b1ed1b572419053331c94a57e026bef194a7,2014-07,-2.353544,51.391138,On or near Bedford Street,E01014468,Bath and North East Somerset 006D,Drugs,Offender given community sentence
ee3653f73f097de8209380d1001da52cfbb028eb127931c6a20e2a46f09a202b,2014-07,-2.359137,51.382255,On or near High Street,E01014370,Bath and North East Somerset 007A,Drugs,Offender given a drugs possession warning
d824ab576928046ee9b55f0b2ab88b61c079edb2ed4d907c6b5c2c384eb13a44,2014-07,-2.358051,51.377529,On or near Parking Area,E01014371,Bath and North East Somerset 007B,Drugs,Offender given community sentence
465341c4545292f551d4ff4303deef1da7ad32f31004c28589a7d4e07a0376dd,2014-07,-2.357056,51.378871,On or near Manvers Street,E01014371,Bath and North East Somerset 007B,Drugs,Offender given a caution
5c683b37046385a2f8108a548b2a2d250d2c5aecd15f53a1691ea06f2e9d4fcb,2014-07,-2.362041,51.385977,On or near Alfred Street,E01014372,Bath and North East Somerset 007C,Drugs,Offender given community sentence
5975bd8a2cec39a12480d57a09d363f8434fbb185721e3236ce3a98cc38b62ad,2014-07,-2.362041,51.385977,On or near Alfred Street,E01014372,Bath and North East Somerset 007C,Drugs,Offender fined
ea582c70e77258d396a801bda9debab6368c5c5a014c106230735e45aa017768,2014-07,-2.359527,51.389852,On or near Lower Hedgemead Road,E01014412,Bath and North East Somerset 007D,Drugs,Offender given a drugs possession warning
b51b03ced4d7739a6e9736efc16972dcc0d80a2f96cc97f0948e0d8084e7b885,2014-07,-2.385203,51.38397,On or near Shaftesbury Avenue,E01014405,Bath and North East Somerset 009A,Drugs,Offender given a caution
f2bd165340387347f5377a7e3f0759c3cb25202f08ce8e6d1b06fee0afbb156a,2014-07,-2.363733,51.3802,On or near Milk Street,E01014407,Bath and North East Somerset 009C,Drugs,Offender given a caution
851eadba312d6672a9f29b7091387244c780b6ee460b1ff99d258f2cebe792aa,2014-07,-2.354674,51.379301,On or near Spring Gardens Road,E01014483,Bath and North East Somerset 012E,Drugs,Offender given community sentence
ebb387397352efa97a67216256e9e7df1b346ac746112ac49b4bed5c74387ff9,2014-07,-2.38641,51.361766,On or near Clarks Way,E01014434,Bath and North East Somerset 019D,Drugs,Offender given a caution
0f4eaebc0091a57c6da8f6d93e596bd91c102a2f7f6e1524c0243319bd6fe7fc,2014-07,-2.527934,51.317423,On or near Eastcourt Road,E01014385,Bath and North East Somerset 020A,Drugs,Awaiting court outcome
e766039d26ee39ccb12ecc63aaf310a19abf123a48a716cc157a7a610c3cd637,2014-07,-2.555944,51.392141,On or near Gibbet Lane,E01014382,Bath and North East Somerset 021A,Drugs,Offender given a caution
c2d49bfc049dd2ea4d93f0b90a3e8b683cfd64642ea2f63b3608162e54ba9daf,2014-07,-2.431087,51.290809,On or near Manor Park Close,E01014450,Bath and North East Somerset 024C,Drugs,Offender given community sentence
ddac079721289452eaec099f85425876fca972e582b93dc4e1126aca5e109f39,2014-07,-2.489216,51.292747,On or near Thicket Mead,E01014422,Bath and North East Somerset 025C,Drugs,Offender given a drugs possession warning
ba83d7de91bc252c0ae2f947bc890157a6a43b1b7b552f56310a282994132954,2014-07,-2.627626,51.510163,On or near Trevelyan Walk,E01014602,Bristol 001B,Drugs,Offender given a caution
bf5ac332304b4dea1b4e38ad92632a46e2cd4a158d7f37b9f68375826332fe6c,2014-07,-2.602427,51.500558,On or near Sarum Crescent,E01014691,Bristol 002D,Drugs,Offender given a caution
82f5a6d094bfc16b3ab7903e1733b9b0cf96ba63b324054c793da3c1e4c993eb,2014-07,-2.600945,51.507291,On or near Lanercost Road,E01014694,Bristol 002G,Drugs,Offender given community sentence
63a8f5eb990af0c208eff75afef9c3271f618331aa968ffdb90c0f5a6a9c19a9,2014-07,-2.666649,51.494527,On or near Barrowmead Drive,E01014497,Bristol 003A,Drugs,Offender sent to prison
a2b2496e72f1b5a7a36f479b5407e15badae97a200edb66713fcf05d9e5a1924,2014-07,-2.670282,51.489786,On or near Sports/Recreation Area,E01014497,Bristol 003A,Drugs,Offender given a caution
b0a18107aab877d7a09955093db6d48fc63090c9806cc7b79e219e26dbc21d10,2014-07,-2.67402,51.495204,On or near Humberstan Walk,E01014498,Bristol 003B,Drugs,Awaiting court outcome
91b0fdad4b3561bbb0077a99ff7437e2809ea8431cfa317e1cf3a2458be65330,2014-07,-2.651589,51.504098,On or near Beverston Gardens,E01014639,Bristol 003D,Drugs,Offender given a caution
6b33a1e37bcc8c4546275180cfa951bfd65f7850fe9d2d22bea58df21db5f674,2014-07,-2.6551,51.500761,On or near Oakhanger Drive,E01014639,Bristol 003D,Drugs,Offender sent to prison
363ccd8f0dfd4e3a8a596b908a0df5d0adab462924c1de320078aeb4631e51c3,2014-07,-2.646839,51.50443,On or near Redwick Close,E01014640,Bristol 003E,Drugs,Offender given suspended prison sentence
b02bb6916cff5376582f2667527694e571ca9989a3b115734e212154891fcb87,2014-07,-2.616848,51.492075,On or near Westbury Hill,E01014719,Bristol 006B,Drugs,Offender given a drugs possession warning
ae8ab9c0d4457b6560a0331c6a93c7b533259936bcc162a6ae95ecd8834634a9,2014-07,-2.621889,51.493101,On or near Falcondale Road,E01014719,Bristol 006B,Drugs,Awaiting court outcome
236d98c309416453e4410304d7a0dc9bb70edbb7c604a88d7c89ca725f2a58e8,2014-07,-2.603055,51.493586,On or near Southmead Road,E01014720,Bristol 006C,Drugs,Formal action is not in the public interest
419e41ae9b453cb8ad4b041dac3b83003b2aaf1d2da7f38270fc8b36436dbbc1,2014-07,-2.603055,51.493586,On or near Southmead Road,E01014720,Bristol 006C,Drugs,Offender given a caution
a80157dfd94a958d00f48b17e4f62f0cae7cf7a93f802e8b77212571f6e9e8e9,2014-07,-2.584758,51.485406,On or near Rudthorpe Road,E01014510,Bristol 010A,Drugs,Offender fined
b7385df07576b33edb723c3ae3c65758a693493df687d0776ee107b0b5177c78,2014-07,-2.532766,51.495194,On or near Oaklands Drive,E01014586,Bristol 012C,Drugs,Offender given a caution
303610b222a9352c0b3b609994ef7ec6ac156014f197e10219e00643df271405,2014-07,-2.5231,51.487622,On or near Goffenton Drive,E01014589,Bristol 013B,Drugs,Offender given a caution
d348864716d9ac212b47031c46fef8b41953e2e7beda644fd59b07994568f130,2014-07,-2.56719,51.484414,On or near Orpen Gardens,E01014663,Bristol 014B,Drugs,Court result unavailable
9f5bde34c672b468c9556efe4c225c663608098ceeb1dbd9f5b9ec0b15c98f6c,2014-07,-2.57376,51.474347,On or near Spalding Close,E01014664,Bristol 014C,Drugs,Offender given a caution
79387747515c649069e5919908d01b5c3bd4a9571beb45600f612a595a0c438f,2014-07,-2.522133,51.47484,On or near Beechen Drive,E01014624,Bristol 018A,Drugs,Offender given a caution
7f6d48806d108022b96fd2ff204737eb16d357e487d5e477751c778a34632814,2014-07,-2.517314,51.477775,On or near Marshfield Road,E01014629,Bristol 018D,Drugs,Under investigation
aace760dc3d4e130528560f149902b41c73117d055078a135d6ce8c0614fb502,2014-07,-2.513326,51.472703,On or near Willow Grove,E01032518,Bristol 018E,Drugs,Offender given suspended prison sentence
5adb655e665b72a8df5d878e64af33b964aeabfb80f5e785390078db888ab964,2014-07,-2.541894,51.476567,On or near Elmgrove Road,E01014572,Bristol 019A,Drugs,Offender given a caution
caa95ad6b1ad13bbe57da386bd4c1146f291bb2e24856bd627fd0b46ddf25980,2014-07,-2.552438,51.472103,On or near Bridge Street,E01014575,Bristol 019C,Drugs,Offender sent to prison
2d7bf7199bcc8b0b7a374b601e8e5d86c70edf7d824e6b94a40e2c8635d71e7c,2014-07,-2.541738,51.465831,On or near Speedwell Road,E01014576,Bristol 019D,Drugs,Offender fined
732c5fd8ecd868ca1f50466184c83f7cb81c413669471d3f5f130c22c69fa8a8,2014-07,-2.580553,51.470753,On or near Ashley Hill,E01014491,Bristol 020B,Drugs,Under investigation
09038319ddfa8f0c0b72a7c35f12cb9cf58a61ed7bb1a2feb643d3b78c39f7e0,2014-07,-2.595613,51.472988,On or near Claremont Road,E01014670,Bristol 020E,Drugs,Offender given a caution
17831de6c686d5f76df054dff52c84cd5d6e661afbc410ed5ad028297b5a17f0,2014-07,-2.593262,51.469331,On or near Cheltenham Road,E01014671,Bristol 020F,Drugs,Offender given conditional discharge
b187f5b7c27f6f6a1c405d20f84aae5db58c6169ed37c0eea5cc122af2611722,2014-07,-2.524735,51.473192,On or near Charminster Road,E01014622,Bristol 021A,Drugs,Formal action is not in the public interest
3bd96100639199f7ea19db3465deb1d6cba3a9ed38fbd908acc56fb54019b6d2,2014-07,-2.53655,51.472734,On or near Irena Road,E01014626,Bristol 021C,Drugs,Offender given a caution
ec39cded7d3cf8f4759c3433220e5867782ccbe2282976b0d379f644b7ccf22b,2014-07,-2.604344,51.46905,On or near Elliston Lane,E01014560,Bristol 022D,Drugs,Offender given a drugs possession warning
8149d7653ff6f177098aa649f2c502089a167e241232a8f974818004d53fd10c,2014-07,-2.577573,51.465004,On or near Fern Street,E01014486,Bristol 023B,Drugs,Offender given a drugs possession warning
90f62704e31cca5afffc8819b44abfb20dd333ecc3ea84b9c61914ebb16949c5,2014-07,-2.58027,51.466537,On or near Ashfield Place,E01014486,Bristol 023B,Drugs,Offender given a caution
13fefb506cc504ac4a459539bbf219b2e774e14a6796195ba0c8adb4284e4e35,2014-07,-2.588747,51.465272,On or near Picton Street,E01014489,Bristol 023D,Drugs,Offender otherwise dealt with
d831924a17036be1695021cbcd2c679ec92e0ebd21d61887f85b26c931df8557,2014-07,-2.586736,51.46566,On or near Woodmancote Road,E01014489,Bristol 023D,Drugs,Offender given a drugs possession warning
dcd74f16a4fb4cdb8b0642e856a0b12f5b23317dd2156cabb9233bdc753b40e1,2014-07,-2.584694,51.462415,On or near Little Bishop Street,E01033347,Bristol 023F,Drugs,Offender given a caution
a8f1b41f77df8d22f3f0a717f8065982721e2e638cd527fd200eeba9b66418e5,2014-07,-2.586787,51.460642,On or near Surrey Street,E01033347,Bristol 023F,Drugs,Offender given a drugs possession warning
3d4707ce4e4e1787ebff82a65f72c4af8b4a98d2b2e5d7f40e0f700da3d9d79e,2014-07,-2.58783,51.4623,On or near Brunswick Street,E01033347,Bristol 023F,Drugs,Offender given a caution
65c16fa0e9cdfe6f543777ac1db8b7755be8076f7f057d4efb10b33f3ddd47af,2014-07,-2.586787,51.460642,On or near Surrey Street,E01033347,Bristol 023F,Drugs,Offender given a drugs possession warning
ae0a646a3f24859b9159babecad703fafb7d137320aada31066b311dd6cb0897,2014-07,-2.587155,51.463482,On or near Brigstocke Road,E01033348,Bristol 023G,Drugs,Offender given suspended prison sentence
180b54cbf8eb85ae388472a24eaafffd3158cf6e92c969020b9a03bee419e05f,2014-07,-2.587105,51.464129,On or near Gwyn Street,E01033348,Bristol 023G,Drugs,Court case unable to proceed
75d0a6b5bbc2340bd64d3f5234b60608155d4fa9bc6fa09aa3e406ae7cd6ad24,2014-07,-2.593779,51.470381,On or near Zetland Road,E01014563,Bristol 025D,Drugs,Awaiting court outcome
9f5c9ebcc467413acf5384591491eaf880e05e0e759d1a127ae90456b14f80ed,2014-07,-2.589044,51.458185,On or near Shopping Area,E01033342,Bristol 025E,Drugs,Court result unavailable
3af82f0aad243fffd299fc9b47b5c25aa462dd5eca24c8da14412af2c5e13be6,2014-07,-2.590117,51.458818,On or near Shopping Area,E01033342,Bristol 025E,Drugs,Formal action is not in the public interest
80f711f8ba859e49d0a3600b9e7342b8c3c6c8e750cc6f0d5caa3ced1a40e255,2014-07,-2.556342,51.46044,On or near Victoria Parade,E01014565,Bristol 029A,Drugs,Offender given community sentence
220589fb2d0b9646582e6d26652288a01b456b50b2b4de571e14eb9b3bb01d30,2014-07,-2.559253,51.458376,On or near Church Road,E01014565,Bristol 029A,Drugs,Offender given a caution
6cc8ef2773e4ae6eded54499e85f8fc0af2a29e796a71427e0fed390f6841d6c,2014-07,-2.554213,51.460567,On or near Lyppiatt Road,E01014681,Bristol 029D,Drugs,Under investigation
a5ba35578aa2edfcced7e7fe439d5c59d1f655b9e007ea2dacd63830a428ef69,2014-07,-2.593161,51.450414,On or near Mill Avenue,E01014540,Bristol 032B,Drugs,Offender given a drugs possession warning
7ca57905ee3c477dc125477ad4b0c0d9ae95384f5f98ee08591971483c07e42a,2014-07,-2.592148,51.456659,On or near Nightclub,E01014540,Bristol 032B,Drugs,Offender given a caution
79025c119f4898778252dd4f73147dfddac3c93b9ac8edc003659ac4b0dba040,2014-07,-2.596231,51.447494,On or near Draycot Place,E01014540,Bristol 032B,Drugs,Offender given community sentence
e0a6ec2b8ad3cfd294d9e8d82a04a77183616d6e2ba65fe57a07d21a614ebdb9,2014-07,-2.593599,51.446464,On or near Hospital,E01014540,Bristol 032B,Drugs,Offender given conditional discharge
96836bae777f33638b5169e2452d5b60c996ca74bcc9c12f78287eb863dd4f17,2014-07,-2.592148,51.456659,On or near Nightclub,E01014540,Bristol 032B,Drugs,Offender given a caution
c14422263d2aaceeebb0f4d2c6ccad71f83c068f915fa3a212eacd860bd45e03,2014-07,-2.594664,51.454281,On or near Corn Street,E01014540,Bristol 032B,Drugs,Offender given a caution
f4ceb3f51875604e5630ea06b3daaa94bf61692e9594f5d4fa272f4a3c32d548,2014-07,-2.592148,51.456659,On or near Nightclub,E01014540,Bristol 032B,Drugs,Investigation complete; no suspect identified
a433f08ea72229cdc59b5c316491629f10a0e4fb2eb528452692cce54076f46d,2014-07,-2.603256,51.455325,On or near Park Street Avenue,E01014542,Bristol 032C,Drugs,Offender given conditional discharge
b1de6b0558c35e0f0145090742b3a89e7023da69529889621ea5bb523f37df48,2014-07,-2.603256,51.455325,On or near Park Street Avenue,E01014542,Bristol 032C,Drugs,Offender given a drugs possession warning
1c72af574fb712bd389f517a6a2047c3156d991bc5186b67654895f343cb5ab9,2014-07,-2.606837,51.453014,On or near Park/Open Space,E01033344,Bristol 032E,Drugs,Offender given community sentence
09e61395c5016ba3d4c65d72e16ed2ded3274ea71712ebb5d7a9c73445309f2b,2014-07,-2.599742,51.454085,On or near Orchard Avenue,E01033345,Bristol 032F,Drugs,Offender given a caution
31406441423ccc86bdab191e49ea373138d61e9ab8cbba174afedca1065222ea,2014-07,-2.598225,51.452501,On or near Anchor Road,E01033345,Bristol 032F,Drugs,Offender given a caution
2d505e290c83f8bd5f88f55f927053ba7b6b325fc2083ec5905dfff2b8367779,2014-07,-2.600684,51.453504,On or near Nightclub,E01033345,Bristol 032F,Drugs,Investigation complete; no suspect identified
61c2b75b55cf985501395e1402311fa00ac9da4484a719ae615dd7bf897e4664,2014-07,-2.532688,51.455146,On or near Troopers' Hill Road,E01014677,Bristol 033A,Drugs,Awaiting court outcome
284fae84b045506d2dac679975703c9f50c842777536038601ed01caada82c33,2014-07,-2.530843,51.437495,On or near Capgrave Crescent,E01014526,Bristol 038D,Drugs,Awaiting court outcome
21331d68c4a95e433f461dbbc70f7d52f5e70e93afca54761b494f2e7a64b07c,2014-07,-2.605803,51.435791,On or near Chapel Barton,E01014500,Bristol 039A,Drugs,Offender given penalty notice
14846c6350ece3c389c92e1593edf5f634408bcd07f8ca31acd7e076a7012aba,2014-07,-2.610468,51.432827,On or near Bedminster Down Road,E01014500,Bristol 039A,Drugs,Offender given a drugs possession warning
c7ea25d1db0b22ce9d0d4b15b9c234e7c2a3bb33506b741b3124ff5e4dc95f12,2014-07,-2.601308,51.433099,On or near Marksbury Road,E01014502,Bristol 039B,Drugs,Court result unavailable
0177b2c98d3cf1ceff7a70695e12e495ef76d3ed437db21402c43ab70d5a909e,2014-07,-2.595782,51.441732,On or near Supermarket,E01033359,Bristol 039E,Drugs,Offender given a caution
79a2c99fa0d0b31609e02ccd180f544bc36ec181dc543bd876ec39d16ba65f10,2014-07,-2.582811,51.445682,On or near Mead Street,E01033359,Bristol 039E,Drugs,Formal action is not in the public interest
fb837763c48ceef90d32edc81fc9cdb489884409a66f24f584609696a50565c2,2014-07,-2.601402,51.439132,On or near Eaton Street,E01033362,Bristol 039G,Drugs,Offender sent to prison
9042d7dabaae684f11c722bec49aa3e5d517c2e7654605baad618eb40ca7040a,2014-07,-2.596942,51.432483,On or near Dawlish Road,E01014729,Bristol 040A,Drugs,Offender fined
bb21a5456c016f305ca8c12d3381859a58718f010e9201dbe191a0eb49d99631,2014-07,-2.579372,51.4275,On or near Bodmin Walk,E01014585,Bristol 044C,Drugs,Offender given a caution
e4dbea168e1db40f1b61d0cc3b8d52a3e7e70c8d4e06cd2518dceb92872a1387,2014-07,-2.582631,51.427043,On or near Ilminster Avenue,E01014585,Bristol 044C,Drugs,Awaiting court outcome
e6cc742a5bb5325a1e74f88bd42d028ba7f1342ef192cb17b4abe53eb1d0d235,2014-07,-2.58915,51.418361,On or near Petrol Station,E01014581,Bristol 045C,Drugs,Awaiting court outcome
7ec86d988a4085ac634f49ef995f78ca3df4cf82929361d26fe1ce7284472331,2014-07,-2.590987,51.425859,On or near Police Station,E01014582,Bristol 045D,Drugs,Offender fined
df9872a6668c3dda83c1b1abf6e67cf67c71b6d37137fc20859a4226b1fb202a,2014-07,-2.575279,51.421145,On or near Rodfords Mead,E01014609,Bristol 047C,Drugs,Court result unavailable
deab1c4d46285d63d346afbcb422f689d37a09d9c7e05b19072b5f9cbe2f0135,2014-07,-2.571056,51.424969,On or near Cadogan Road,E01014613,Bristol 047E,Drugs,Offender given community sentence
d8cd36eff028d3fafe0e649b89fbaeb2664268b896745a39ed6b32e0601b0293,2014-07,-2.551346,51.414966,On or near Whittock Road,E01014703,Bristol 049B,Drugs,Offender given a drugs possession warning
6d75a3b3a29fefc87900b4dd35afcb19590c7220bf8dfa1f6c6b8055cbdac7fe,2014-07,-2.555337,51.412097,On or near Cowling Drive,E01014704,Bristol 049C,Drugs,Awaiting court outcome
8ea04c0a85c57f3c899ed6f828cf5f48894294f4fa11760b1bf34d22a2ee5df8,2014-07,-2.541457,51.410453,On or near Bifield Gardens,E01014707,Bristol 049F,Drugs,Offender given a drugs possession warning
7228adffe20e82dfae8031ffda624e10f14cd1da4a6c947fd6d3a8e4ae0136da,2014-07,-2.541457,51.410453,On or near Bifield Gardens,E01014707,Bristol 049F,Drugs,Under investigation
1c3ba876112f46e483230102a9e75210890ba20b9643750309c695c5cd7650f8,2014-07,-2.625036,51.40618,On or near Borleyton Walk,E01014516,Bristol 050B,Drugs,Court result unavailable
031f6930f5545c5d406b038b8f2290e4501c80f35f9d9b7fee1383a0c25f052a,2014-07,-2.624654,51.412908,On or near Wyatt Avenue,E01014522,Bristol 050D,Drugs,Court result unavailable
0f0dac7966bdba6ce8667a026258973c1fd7c73a66f0e1fc17f3898654dd34b3,2014-07,-2.607959,51.407438,On or near Meriet Avenue,E01014596,Bristol 051C,Drugs,Offender fined
f472c322b87082c07eb723df41333d062a30d6b87ebeb7b709c08d06e8ad2932,2014-07,-2.6065,51.411258,On or near Fulford Walk,E01014596,Bristol 051C,Drugs,Offender given a caution
8ad898539b602230aa30aeae722efdca85774788ab8ceb76ec884d2b627fcb70,2014-07,-2.607255,51.404214,On or near Hartgill Close,E01014726,Bristol 053B,Drugs,Awaiting court outcome
616520211ff7c80061e909feee46b955d1eb2207b51bc20a3caa30f83be35c0e,2014-07,-2.59998,51.406374,On or near Silcox Road,E01014726,Bristol 053B,Drugs,Offender fined
19775b4a11eab285239807b2039c295fc9fd4e61c5008b123f668bc7156af1ff,2014-07,-2.601266,51.409029,On or near Pavey Close,E01014726,Bristol 053B,Drugs,Awaiting court outcome
783f23c5cbabe223e141f186eb61e1ef388a789acb770809e8418d0dde971da8,2014-07,-2.601445,51.408434,On or near Woodmead Gardens,E01014726,Bristol 053B,Drugs,Offender given a caution
e5e66d335caff53c1913469fcf3a3242f882a9663fa5fef3acf64e1ed035235e,2014-07,-2.603905,51.405265,On or near Boulters Road,E01014726,Bristol 053B,Drugs,Offender given a caution
3a2001bf7468f138cc7a6ad13ee0f9c7a5351d63080e8aca43d022f24ec237a1,2014-07,-2.599521,51.400981,On or near Mellent Avenue,E01014727,Bristol 053C,Drugs,Offender given a caution
05158783b498c70d48b1d537ef71dda189b94c639c50815edad3fdceca66953a,2014-07,-2.59172,51.403547,On or near Maidenhead Road,E01032515,Bristol 053F,Drugs,Offender given a drugs possession warning
5b7977a8889645b2458685ad46137213d46040735e10a5f0a67a1b06d3d54a36,2014-07,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender given community sentence
2bcd0715e95fca7c63e38f185dd6448ca06e8f879bd656264567c61895c293f6,2014-07,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender deprived of property
1599c1b6ebc8b472473ef91960d53f85abe7a430389804214c0c496174fa3a24,2014-07,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender given a caution
cc308205214c4a52d1f36d893b7a28b62d032edb27c71e6301f45b5a7a777f83,2014-07,-2.576808,51.458039,On or near Police Station,E01033358,Bristol 054D,Drugs,Offender given a caution
d987200d695fc7e251289ec47ad53468e0bc6b033a0470c76207a144da72bee1,2014-07,-2.589661,51.445738,On or near Burton Close,E01033370,Bristol 054E,Drugs,Offender given community sentence
cbf78cae61a5f7076aca07734ce5663c5892160357d76ae6beabfc0091d4b4ef,2014-07,-2.563052,51.461838,On or near Kilburn Street,E01014564,Bristol 055A,Drugs,Offender given a drugs possession warning
2028c9baf1785b41e6bd445d43840120861dc9b99c3104e978e73bf80c1038e3,2014-07,-2.561508,51.462717,On or near Battersea Road,E01014564,Bristol 055A,Drugs,Offender given a drugs possession warning
ad75c911adf521f6c90e671ae7904184ecbce0ae99b8b075360cb98499fd6526,2014-07,-2.565932,51.464287,On or near Sports/Recreation Area,E01014653,Bristol 055B,Drugs,Offender given a caution
4a923e16a4a57e07a7c626c1bb71cc66f626d9eba6c7d7258ec3264613c4518e,2014-07,-2.564352,51.461013,On or near Clayton Street,E01014653,Bristol 055B,Drugs,Offender given a drugs possession warning
